,strategy_0,strategy_1,strategy_2,strategy_3,strategy_4,strategy_5,strategy_6,strategy_7,strategy_8,strategy_9,strategy_10,strategy_11,strategy_12,strategy_13,strategy_14,strategy_15,strategy_16,strategy_17,strategy_18,strategy_19,strategy_20,strategy_21,strategy_22,strategy_23,strategy_24,strategy_25,strategy_26,strategy_27,strategy_28,strategy_29
2022-02-21,-0.026752166437168778,0.0019372024438177953,0.0019372024438177953,0.012314771696697986,0.012314771696697986,0.012314771696697986,0.012314771696697986,0.012314771696697986,0.012314771696697986,-0.026752166437168778,0.012314771696697986,0.012314771696697986,0.012314771696697986,0.012314771696697986,0.02284022540730523,0.02284022540730523,0.02284022540730523,-0.026752166437168778,0.012314771696697986,0.02284022540730523,0.02284022540730523,0.02284022540730523,0.02284022540730523,0.02284022540730523,-0.026752166437168778,0.02284022540730523,0.02284022540730523,0.02284022540730523,0.02284022540730523,0.015774649178557164
2022-02-22,0.014417144893183059,0.027694096874347575,0.027694096874347575,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.014417144893183059,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.014417144893183059,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.014417144893183059,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665,0.03718536763010665
2022-02-23,-0.0031639301618693774,0.013042039100346644,0.028377140949321783,0.028377140949321783,0.028377140949321783,0.005905430936838797,0.005905430936838797,0.005905430936838797,0.005905430936838797,-0.0031639301618693774,0.028377140949321783,-0.0030553059008368508,-0.0030553059008368508,-0.0030553059008368508,-0.0030553059008368508,-0.0030553059008368508,-0.0030553059008368508,-0.0031639301618693774,-0.0030553059008368508,-0.0030553059008368508,-0.0030553059008368508,-0.0030553059008368508,0.028300182136615656,0.028300182136615656,-0.0031639301618693774,-0.0030553059008368508,0.028300182136615656,0.028300182136615656,0.028300182136615656,0.028300182136615656
2022-02-24,-0.05856753061451053,0.09574952099057929,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,-0.05856753061451053,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,-0.05856753061451053,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,-0.05856753061451053,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.11547079078704214,0.08643542887772208
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023951937641526054
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020792846473615074
2022-02-27,0.08169142715498634,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,0.08169142715498634,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,0.08169142715498634,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,0.08169142715498634,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.019508907967018475,-0.017169068203516144
2022-02-28,0.0,0.044844226260540965,0.044844226260540965,-0.00573551306049247,-0.00573551306049247,0.044844226260540965,0.11775764008264686,0.11775764008264686,0.11775764008264686,0.0,-0.00573551306049247,-0.00573551306049247,0.11775764008264686,0.11775764008264686,0.11775764008264686,0.11775764008264686,0.08554566406704807,0.0,0.11775764008264686,0.11775764008264686,0.11775764008264686,0.11775764008264686,0.08554566406704807,0.08554566406704807,0.0,0.11775764008264686,0.11775764008264686,0.08554566406704807,0.08554566406704807,0.10940823708466577
2022-03-01,0.1583010806275427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583010806275427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583010806275427,0.0,0.0,0.0,0.0,0.0,0.0,0.1583010806275427,0.0,0.0,0.0,0.0,0.0
2022-03-02,0.018444028835246793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018444028835246793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018444028835246793,0.0,0.0,0.0,0.0,0.0,0.0,0.018444028835246793,0.0,0.0,0.0,0.0,0.0
2022-03-03,-0.0451432776718726,0.02140297445421379,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.0451432776718726,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.013443377022506272,-0.0451432776718726,-0.013443377022506272,-0.039563953630811104,-0.039563953630811104,-0.039563953630811104,-0.039563953630811104,-0.04898477595306017,-0.0451432776718726,-0.039563953630811104,-0.039563953630811104,-0.04898477595306017,-0.04898477595306017,-0.04898477595306017
2022-03-04,-0.0957820945817141,-0.014385358984992368,0.00740962079495733,0.00740962079495733,0.02062139903149408,0.02062139903149408,0.02062139903149408,0.02062139903149408,0.02062139903149408,-0.0957820945817141,0.00740962079495733,0.00740962079495733,0.02062139903149408,0.02062139903149408,0.02062139903149408,0.02062139903149408,0.02062139903149408,-0.0957820945817141,0.02062139903149408,-0.009293144896473234,0.012917287841331683,0.012917287841331683,0.012917287841331683,0.012917287841331683,-0.0957820945817141,0.012917287841331683,0.012917287841331683,0.012917287841331683,0.012917287841331683,0.012917287841331683
2022-03-05,0.0,0.023666877732881668,0.03576038563696275,0.03576038563696275,0.04499665680585298,0.04499665680585298,0.04499665680585298,0.04499665680585298,0.04499665680585298,0.0,0.03576038563696275,0.03576038563696275,0.04499665680585298,0.04499665680585298,0.04499665680585298,0.04499665680585298,0.04499665680585298,0.0,0.04499665680585298,0.03349521195972724,0.043803396560040134,0.043803396560040134,0.043803396560040134,0.043803396560040134,0.0,0.043803396560040134,0.043803396560040134,0.043803396560040134,0.043803396560040134,0.043803396560040134
2022-03-06,-0.014661529496829948,0.002865548595204279,-0.0032186013481941026,-0.015259070559437277,-0.02355204670815645,-0.041225922328109676,-0.041225922328109676,-0.041225922328109676,-0.041225922328109676,-0.014661529496829948,-0.006019935626930876,-0.023693811246884106,-0.023693811246884106,-0.023693811246884106,-0.023693811246884106,-0.03680742324401716,-0.03680742324401716,-0.014661529496829948,-0.023693811246884106,-0.023693811246884106,-0.03757067037767088,-0.03757067037767088,-0.03757067037767088,-0.03757067037767088,-0.014661529496829948,-0.03757067037767088,-0.03710875856821702,-0.03710875856821702,-0.03710875856821702,-0.008029574965252941
2022-03-07,-0.025159842158147663,-0.031302733607013966,-0.004425699740906563,-0.022054725431586274,-0.022054725431586274,-0.022054725431586274,-0.022054725431586274,-0.022054725431586274,-0.022054725431586274,-0.025159842158147663,0.006801124055164985,0.006801124055164985,0.006801124055164985,0.006801124055164985,0.006801124055164985,-0.030605355195911767,-0.030605355195911767,-0.025159842158147663,0.006801124055164985,0.006801124055164985,-0.030605355195911767,-0.030605355195911767,-0.030605355195911767,-0.030605355195911767,-0.025159842158147663,-0.030605355195911767,-0.05946120468266303,-0.05946120468266303,-0.05946120468266303,-0.03565316929163465
2022-03-08,0.026797237817025962,-0.028691601337226834,-0.023654904681854386,-0.07807389700969004,-0.07807389700969004,-0.07807389700969004,-0.07807389700969004,-0.07807389700969004,-0.07807389700969004,0.026797237817025962,-0.07807389700969004,-0.07807389700969004,-0.07807389700969004,-0.08652028669832647,-0.08652028669832647,-0.05304985956529206,-0.05304985956529206,0.026797237817025962,-0.07807389700969004,-0.08652028669832647,-0.05304985956529206,-0.05304985956529206,-0.05304985956529206,-0.01714651263126418,0.026797237817025962,-0.038175492333407966,-0.038175492333407966,-0.038175492333407966,-0.01714651263126418,-0.01714651263126418
2022-03-09,0.08723302614702542,0.02041501540128986,0.026463284352637628,0.03741410840169013,0.03741410840169013,0.06156882750215553,0.06156882750215553,0.06156882750215553,0.06156882750215553,0.08723302614702542,0.07348473966783343,0.07348473966783343,0.07348473966783343,0.07348473966783343,0.07348473966783343,0.06156882750215553,0.06156882750215553,0.08723302614702542,0.07348473966783343,0.07348473966783343,0.07348473966783343,0.07348473966783343,0.08320537612600713,0.058498199883546514,0.08723302614702542,0.04524701729378487,0.04524701729378487,0.04524701729378487,0.058498199883546514,0.051725116293311266
2022-03-10,-0.06425084663776329,0.04722332613058273,0.04722332613058273,0.04762829134252175,0.04762829134252175,0.04000955425610124,0.04000955425610124,0.04000955425610124,0.07520174032466406,-0.06425084663776329,0.04921554299299468,0.04921554299299468,0.04921554299299468,0.04921554299299468,0.0843925153617316,0.07520174032466406,0.07520174032466406,-0.06425084663776329,0.04921554299299468,0.04921554299299468,0.0843925153617316,0.0843925153617316,0.07438197117465552,0.046266304258347796,-0.06425084663776329,0.07457868489869367,0.07457868489869367,0.07457868489869367,0.046266304258347796,0.06861595957744951
2022-03-11,0.014524549386190104,-0.03122234666745525,-0.03122234666745525,-0.03122234666745525,-0.03122234666745525,-0.04603268593014659,-0.04603268593014659,-0.04603268593014659,-0.04543381261602413,0.014524549386190104,-0.03122234666745525,-0.03122234666745525,-0.03122234666745525,-0.04512617254825135,-0.04543381261602413,-0.04543381261602413,-0.04543381261602413,0.014524549386190104,-0.03122234666745525,-0.04512617254825135,-0.04543381261602413,-0.03611778936306637,-0.03611778936306637,-0.03611778936306637,0.014524549386190104,-0.04543381261602413,-0.03611778936306637,-0.03611778936306637,-0.03611778936306637,-0.03611778936306637
2022-03-12,0.0,-0.048579160949721284,-0.048579160949721284,-0.02815098926075043,-0.02815098926075043,-0.02815098926075043,-0.02815098926075043,-0.048579160949721284,-0.048579160949721284,0.0,-0.01852104102558467,-0.01852104102558467,-0.01852104102558467,-0.01852104102558467,-0.01852104102558467,-0.01852104102558467,-0.03894921271455552,0.0,-0.01852104102558467,-0.01852104102558467,-0.01852104102558467,-0.028233763634429587,-0.028233763634429587,-0.00824900803939662,0.0,-0.01852104102558467,-0.016617264149783643,-0.00824900803939662,-0.00824900803939662,-0.00824900803939662
2022-03-13,-0.014053465917141817,0.0039477311984045865,0.0039477311984045865,0.0039477311984045865,0.0039477311984045865,0.0039477311984045865,0.0039477311984045865,0.0039477311984045865,0.0039477311984045865,-0.014053465917141817,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,-0.014053465917141817,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,0.0005827042798624274,0.00914111272003178,-0.014053465917141817,0.0005827042798624274,0.00914111272003178,0.00914111272003178,0.00914111272003178,0.00914111272003178
2022-03-14,0.042938023805964405,-0.0051066896246150136,-0.0051066896246150136,-0.0051066896246150136,-0.0051066896246150136,-0.018160180219906234,-0.018160180219906234,-0.018160180219906234,-0.018160180219906234,0.042938023805964405,0.013085007265622305,0.013085007265622305,-0.018160180219906234,-0.018160180219906234,-0.018160180219906234,-0.03230221617263863,-0.03230221617263863,0.042938023805964405,-0.005020310901300746,-0.005020310901300746,-0.03230221617263863,-0.03230221617263863,-0.03230221617263863,-0.03230221617263863,0.042938023805964405,-0.03230221617263863,-0.03230221617263863,-0.03230221617263863,-0.03230221617263863,-0.03230221617263863
2022-03-15,0.0036385577635569682,-0.0183887000634802,0.005716713509046196,0.005716713509046196,-0.0178989199917748,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,0.0036385577635569682,-0.0178989199917748,-0.0178989199917748,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,0.0036385577635569682,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,0.0036385577635569682,-0.010940285186777764,-0.010940285186777764,-0.010940285186777764,-0.014725193651910157,-0.014725193651910157
2022-03-16,0.010425802355830995,-0.0017086390127790882,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,0.010425802355830995,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,0.010425802355830995,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,-0.010112295717501916,0.007092964927318701,0.007092964927318701,0.010425802355830995,-0.010112295717501916,0.007092964927318701,0.007092964927318701,0.010425802355830995,0.010425802355830995
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.15176907851540478,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.15176907851540478,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.15176907851540478,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.15176907851540478,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875,0.17100717546300875
2022-04-01,0.0062024165384689176,0.003565274366307644,0.003565274366307644,0.003565274366307644,0.003565274366307644,0.003565274366307644,0.003565274366307644,0.003565274366307644,0.003565274366307644,0.0062024165384689176,0.003565274366307644,0.003565274366307644,0.003565274366307644,0.04916437566172886,0.04916437566172886,0.014025790069650997,0.014025790069650997,0.0062024165384689176,0.04916437566172886,0.04916437566172886,0.04916437566172886,0.04900523876937794,0.04900523876937794,0.04900523876937794,0.0062024165384689176,0.04900523876937794,0.04900523876937794,0.04900523876937794,0.04900523876937794,0.04900523876937794
2022-04-02,-0.0069952466699368596,-0.03267763516407414,-0.008480928384906838,0.0012167426196614383,0.0012167426196614383,-0.0030775585180621437,-0.0030775585180621437,-0.0030775585180621437,-0.0030775585180621437,-0.0069952466699368596,0.0012167426196614383,-0.0030775585180621437,-0.0030775585180621437,0.008006200926606418,0.008006200926606418,0.012497678592328665,0.012497678592328665,-0.0069952466699368596,0.008006200926606418,0.008006200926606418,-0.008558032069045474,-0.005820759499294584,-0.005820759499294584,-0.005820759499294584,-0.0069952466699368596,-0.005820759499294584,-0.005820759499294584,-0.005820759499294584,-0.005820759499294584,-0.005820759499294584
2022-04-03,0.02669520535502132,0.008561418420829504,-0.01122601316541672,0.006308842462031648,0.006308842462031648,0.023355696227143837,0.023355696227143837,0.010401387144657874,0.010401387144657874,0.02669520535502132,0.023355696227143837,0.023355696227143837,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.02669520535502132,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.02669520535502132,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.010401387144657874,0.004326767749657618
2022-04-04,-0.033465846706420624,-0.011905675244178281,-0.011905675244178281,-0.011905675244178281,-0.011905675244178281,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.033465846706420624,-0.011905675244178281,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.033465846706420624,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.01940322777730646,-0.029086673592922274,-0.029086673592922274,-0.033465846706420624,-0.01940322777730646,-0.029086673592922274,-0.029086673592922274,-0.029086673592922274,-0.029086673592922274
2022-04-05,0.008460739847557148,0.015898408557901575,0.0029278739245707144,0.0029278739245707144,0.0029278739245707144,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,0.008460739847557148,0.0029278739245707144,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,0.008460739847557148,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,-0.0005704973269390085,-0.011113529874036309,-0.011113529874036309,0.008460739847557148,-0.0005704973269390085,-0.011113529874036309,-0.011113529874036309,-0.011113529874036309,-0.011113529874036309
2022-04-06,-0.0665682556717353,0.02236215689199333,0.02473624279766183,0.02473624279766183,0.02473624279766183,0.02473624279766183,0.03384089166817557,0.03384089166817557,0.03384089166817557,-0.0665682556717353,0.02473624279766183,0.02473624279766183,0.03384089166817557,0.03384089166817557,0.03384089166817557,0.03384089166817557,0.03384089166817557,-0.0665682556717353,0.03384089166817557,0.03384089166817557,0.03384089166817557,0.03384089166817557,0.03384089166817557,0.03384089166817557,-0.0665682556717353,0.03384089166817557,0.03384089166817557,0.03384089166817557,0.03384089166817557,0.03384089166817557
2022-04-07,0.00023307946252785951,-0.04806666587864179,-0.04806666587864179,-0.024583337253291836,-0.024583337253291836,-0.024583337253291836,-0.024583337253291836,-0.024583337253291836,-0.024583337253291836,0.00023307946252785951,-0.024583337253291836,-0.024583337253291836,-0.011929021564073,-0.011929021564073,-0.011929021564073,-0.011929021564073,-0.011929021564073,0.00023307946252785951,-0.011929021564073,-0.011929021564073,-0.011929021564073,-0.011929021564073,-0.011929021564073,-0.011929021564073,0.00023307946252785951,-0.011929021564073,-0.011929021564073,-0.011929021564073,-0.008762466458157848,-0.008762466458157848
2022-04-08,-0.022809801245283312,-0.025170742161586292,-0.014527078802024666,-0.02495754391255656,-0.02495754391255656,-0.02495754391255656,-0.02495754391255656,-0.02495754391255656,-0.02495754391255656,-0.022809801245283312,-0.02495754391255656,-0.02495754391255656,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.022809801245283312,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.022809801245283312,-0.006377162083864688,-0.006377162083864688,-0.006377162083864688,-0.01509905285566211,-0.01509905285566211
2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10,-0.006046943995302853,0.013054433163109329,0.013054433163109329,0.013054433163109329,0.013054433163109329,0.013054433163109329,-0.004386475768996723,-0.004386475768996723,-0.004386475768996723,-0.006046943995302853,0.013054433163109329,0.013054433163109329,-0.004386475768996723,-0.004386475768996723,-0.004386475768996723,-0.017584860703806236,-0.017584860703806236,-0.006046943995302853,-0.004386475768996723,-0.017584860703806236,-0.017584860703806236,-0.017584860703806236,-0.017584860703806236,-0.017584860703806236,-0.006046943995302853,-0.017584860703806236,-0.017584860703806236,-0.017584860703806236,-0.017584860703806236,-0.017584860703806236
2022-04-11,-0.07652216895289032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07652216895289032,0.0,0.0,0.0,0.0,0.0,0.05437700315771045,0.05437700315771045,-0.07652216895289032,0.0,0.05437700315771045,0.05437700315771045,0.05437700315771045,0.05437700315771045,0.05437700315771045,-0.07652216895289032,0.05437700315771045,0.05437700315771045,0.05437700315771045,0.05437700315771045,0.05437700315771045
2022-04-12,-0.006122051246027935,0.04437651860698328,0.03575035753829637,0.03575035753829637,0.03575035753829637,0.03575035753829637,0.0416830698302353,0.0416830698302353,0.0416830698302353,-0.006122051246027935,0.03575035753829637,0.03575035753829637,0.0416830698302353,0.0416830698302353,0.0416830698302353,-0.022059198637957786,-0.022059198637957786,-0.006122051246027935,0.0416830698302353,-0.022059198637957786,-0.022059198637957786,-0.022059198637957786,-0.022059198637957786,-0.022059198637957786,-0.006122051246027935,-0.022059198637957786,-0.022059198637957786,-0.022059198637957786,-0.02742164634669162,-0.02742164634669162
2022-04-13,0.023895380643044965,-0.0048357616168578504,-0.009960285943603415,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,0.023895380643044965,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,-0.021664379957647608,0.023895380643044965,-0.021664379957647608,-0.021664379957647608,-0.042874430533242136,-0.04156381703948353,-0.05182859577516173,-0.05182859577516173,0.023895380643044965,-0.042874430533242136,-0.05182859577516173,-0.05182859577516173,-0.05182859577516173,-0.05182859577516173
2022-04-14,-0.020120988335626134,0.004147409659833398,0.004147409659833398,-0.016406889909916983,-0.016406889909916983,-0.016406889909916983,-0.016406889909916983,0.004476733819627448,0.004476733819627448,-0.020120988335626134,-0.016406889909916983,0.004476733819627448,0.004476733819627448,0.004476733819627448,0.004476733819627448,0.004476733819627448,0.004476733819627448,-0.020120988335626134,0.004476733819627448,0.004476733819627448,-0.009451652941936676,-0.009451652941936676,-0.009451652941936676,-0.009451652941936676,-0.020120988335626134,-0.009451652941936676,-0.009451652941936676,-0.009451652941936676,-0.009451652941936676,-0.009451652941936676
2022-04-15,0.011293680651370996,-0.009466206580758224,-0.009466206580758224,0.0016283166946581707,0.0016283166946581707,0.0016283166946581707,0.0016283166946581707,-0.020134196615439283,-0.020134196615439283,0.011293680651370996,0.0016283166946581707,-0.020134196615439283,-0.020134196615439283,-0.020134196615439283,-0.020134196615439283,-0.020134196615439283,-0.020134196615439283,0.011293680651370996,-0.020134196615439283,-0.020134196615439283,-0.005142905300776322,0.001531808372106337,0.001531808372106337,0.001531808372106337,0.011293680651370996,-0.005142905300776322,0.001531808372106337,0.001531808372106337,0.001531808372106337,0.001531808372106337
2022-04-16,-0.012475820377832071,-0.0036212914576324888,-0.0036212914576324888,-0.001564128400532308,-0.001564128400532308,-0.001564128400532308,-0.001564128400532308,-0.0005547565040556427,-0.007752458251446268,-0.012475820377832071,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,-0.01963896234791977,-0.012475820377832071,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,-0.02261397298117934,-0.012475820377832071,0.0004536657009085376,0.0004536657009085376,0.0004536657009085376,-0.02261397298117934,-0.02261397298117934
2022-04-17,-0.007447833772542058,-0.03631670055511078,-0.022204369999232088,-0.022204369999232088,-0.022204369999232088,-0.022204369999232088,-0.022204369999232088,-0.022204369999232088,-0.005232290572306127,-0.007447833772542058,-0.015772124584234826,-0.015772124584234826,-0.015772124584234826,-0.015772124584234826,-0.015772124584234826,-0.015772124584234826,-0.005232290572306127,-0.007447833772542058,-0.015772124584234826,-0.016113127067511182,-0.016113127067511182,-0.007814271437307292,-0.007814271437307292,-0.005232290572306127,-0.007447833772542058,-0.016113127067511182,-0.007814271437307292,-0.007814271437307292,-0.014191165531262411,-0.014191165531262411
2022-04-18,-0.007859968913381378,0.053429162446128955,0.044269984637725565,0.044269984637725565,0.04096389007378116,0.04096389007378116,0.04096389007378116,0.04096389007378116,0.0241041441332786,-0.007859968913381378,0.044269984637725565,0.04096389007378116,0.04096389007378116,0.04096389007378116,0.04096389007378116,0.0241041441332786,0.0241041441332786,-0.007859968913381378,0.04096389007378116,0.04096389007378116,0.0241041441332786,0.0241041441332786,0.0241041441332786,0.0241041441332786,-0.007859968913381378,0.0241041441332786,0.0241041441332786,0.0241041441332786,0.028184273360782018,0.045329762864847925
2022-04-19,0.062047262675628906,0.0010734517440942302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062047262675628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062047262675628906,0.0,0.0,0.0,0.0,0.0,0.0,0.062047262675628906,0.0,0.0,0.0,0.0,0.02081315758503886
