timestamp,best_bid,best_ask,mid,mark_price,tick_size,spread,inventory,cash,mtm_equity
2026-06-07 20:35:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 20:40:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 20:45:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 20:50:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 20:55:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 21:00:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 21:05:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 21:10:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 21:15:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 21:20:00+00:00,0.29,0.34,0.315,0.315,0.01,0.050000000000000044,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 21:25:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 21:30:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 21:35:00+00:00,0.28,0.34,0.31000000000000005,0.31000000000000005,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.4319639699999995
2026-06-07 21:40:00+00:00,0.29,0.34,0.315,0.315,0.01,0.050000000000000044,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 21:45:00+00:00,0.3,0.34,0.32,0.32,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 21:50:00+00:00,0.28,0.34,0.31000000000000005,0.31000000000000005,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.4319639699999995
2026-06-07 21:55:00+00:00,0.3,0.34,0.32,0.32,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 22:00:00+00:00,0.28,0.33,0.30500000000000005,0.30500000000000005,0.01,0.04999999999999999,-8.232140999999999,1.1199997400000004,-1.3908032649999997
2026-06-07 22:05:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 22:10:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 22:15:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-07 22:20:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 22:25:00+00:00,0.29,0.33,0.31,0.31,0.01,0.040000000000000036,-8.232140999999999,1.1199997400000004,-1.431963969999999
2026-06-07 22:30:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 22:35:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 22:40:00+00:00,0.28,0.33,0.30500000000000005,0.30500000000000005,0.01,0.04999999999999999,-8.232140999999999,1.1199997400000004,-1.3908032649999997
2026-06-07 22:45:00+00:00,0.28,0.33,0.30500000000000005,0.30500000000000005,0.01,0.04999999999999999,-8.232140999999999,1.1199997400000004,-1.3908032649999997
2026-06-07 22:50:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 22:55:00+00:00,0.27,0.33,0.30000000000000004,0.30000000000000004,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.3496425599999995
2026-06-07 23:00:00+00:00,0.28,0.37,0.325,0.325,0.01,0.08999999999999997,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 23:05:00+00:00,0.28,0.37,0.325,0.325,0.01,0.08999999999999997,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-07 23:10:00+00:00,0.29,0.37,0.32999999999999996,0.32999999999999996,0.01,0.08000000000000002,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 23:15:00+00:00,0.3,0.36,0.32999999999999996,0.32999999999999996,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 23:20:00+00:00,0.3,0.36,0.32999999999999996,0.32999999999999996,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 23:25:00+00:00,0.32,0.36,0.33999999999999997,0.33999999999999997,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.6789281999999988
2026-06-07 23:30:00+00:00,0.3,0.36,0.32999999999999996,0.32999999999999996,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-07 23:35:00+00:00,0.28,0.35,0.315,0.315,0.01,0.06999999999999995,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-07 23:40:00+00:00,0.29,0.36,0.32499999999999996,0.32499999999999996,0.01,0.07,-8.232140999999999,1.1199997400000004,-1.555446084999999
2026-06-07 23:45:00+00:00,0.3,0.37,0.33499999999999996,0.33499999999999996,0.01,0.07,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 23:50:00+00:00,0.3,0.37,0.33499999999999996,0.33499999999999996,0.01,0.07,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-07 23:55:00+00:00,0.31,0.37,0.33999999999999997,0.33999999999999997,0.01,0.06,-8.232140999999999,1.1199997400000004,-1.6789281999999988
2026-06-08 00:00:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-08 00:05:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-08 00:10:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-08 00:15:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-08 00:20:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-08 00:25:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 00:30:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 00:35:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 00:40:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 00:45:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 00:50:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 00:55:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 01:00:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 01:05:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 01:10:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 01:15:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 01:20:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 01:25:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-8.232140999999999,1.1199997400000004,-1.5966067899999987
2026-06-08 01:30:00+00:00,0.31,0.32,0.315,0.315,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-08 01:35:00+00:00,0.31,0.32,0.315,0.315,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-08 01:40:00+00:00,0.31,0.32,0.315,0.315,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-08 01:45:00+00:00,0.31,0.32,0.315,0.315,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.4731246749999993
2026-06-08 01:50:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-08 01:55:00+00:00,0.31,0.33,0.32,0.32,0.01,0.020000000000000018,-8.232140999999999,1.1199997400000004,-1.5142853799999991
2026-06-08 02:00:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 02:05:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 02:10:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 02:15:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 02:20:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 02:25:00+00:00,0.32,0.33,0.325,0.325,0.01,0.010000000000000009,-8.232140999999999,1.1199997400000004,-1.5554460849999994
2026-06-08 02:30:00+00:00,0.32,0.35,0.33499999999999996,0.33499999999999996,0.01,0.02999999999999997,-8.232140999999999,1.1199997400000004,-1.637767494999999
2026-06-08 02:35:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 02:40:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 02:45:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 02:50:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 02:55:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 03:00:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 03:05:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 03:10:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 03:15:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 03:20:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-11.367275,2.2799993200000004,-1.584874179999999
2026-06-08 03:25:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-16.367275,4.02999932,-1.5348741799999992
2026-06-08 03:30:00+00:00,0.33,0.35,0.33999999999999997,0.33999999999999997,0.01,0.019999999999999962,-16.367275,4.02999932,-1.5348741799999992
2026-06-08 03:35:00+00:00,0.33,0.37,0.35,0.35,0.01,0.03999999999999998,-21.367275,5.77999932,-1.6985469299999991
2026-06-08 03:40:00+00:00,0.33,0.39,0.36,0.36,0.01,0.06,-21.367275,5.77999932,-1.9122196799999998
2026-06-08 03:45:00+00:00,0.33,0.39,0.36,0.36,0.01,0.06,-21.367275,5.77999932,-1.9122196799999998
2026-06-08 03:50:00+00:00,0.34,0.38,0.36,0.36,0.01,0.03999999999999998,-21.367275,5.77999932,-1.9122196799999998
2026-06-08 03:55:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-21.367275,5.77999932,-2.019056055
2026-06-08 04:00:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-15.587274999999998,3.75699932,-1.9323560549999992
2026-06-08 04:05:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-15.587274999999998,3.75699932,-1.9323560549999992
2026-06-08 04:10:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-25.587274999999998,7.556999319999999,-1.7823560549999993
2026-06-08 04:15:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-30.587274999999998,9.45699932,-1.707356055
2026-06-08 04:20:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-30.587274999999998,9.45699932,-1.707356055
2026-06-08 04:25:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-30.587274999999998,9.45699932,-1.5544196799999987
2026-06-08 04:30:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-30.587274999999998,9.45699932,-1.707356055
2026-06-08 04:35:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-30.587274999999998,9.45699932,-1.5544196799999987
2026-06-08 04:40:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-30.587274999999998,9.45699932,-1.5544196799999987
2026-06-08 04:45:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-35.317003,11.20699868,-1.5071224
2026-06-08 04:50:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-40.317003,13.05699868,-1.4571223999999994
2026-06-08 04:55:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-45.317003,14.90699868,-1.4071224000000004
2026-06-08 05:00:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-45.317003,14.90699868,-1.4071224000000004
2026-06-08 05:05:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-45.317003,14.90699868,-1.4071224000000004
2026-06-08 05:10:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-50.317003,16.75699868,-1.6087074150000014
2026-06-08 05:15:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-50.317003,16.75699868,-1.6087074150000014
2026-06-08 05:20:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-55.317003,18.656998679999997,-1.533707415000002
2026-06-08 05:25:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-55.317003,18.656998679999997,-1.533707415000002
2026-06-08 05:30:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-55.317003,18.656998679999997,-1.533707415000002
2026-06-08 05:35:00+00:00,0.35,0.38,0.365,0.365,0.01,0.030000000000000027,-55.317003,18.656998679999997,-1.533707415000002
2026-06-08 05:40:00+00:00,0.31,0.37,0.33999999999999997,0.33999999999999997,0.01,0.06,-61.317003,20.93699868,0.0892176599999992
2026-06-08 05:45:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-61.317003,20.93699868,1.622142734999997
2026-06-08 05:50:00+00:00,0.3,0.35,0.32499999999999996,0.32499999999999996,0.01,0.04999999999999999,-61.317003,20.93699868,1.0089727050000015
2026-06-08 05:55:00+00:00,0.32,0.36,0.33999999999999997,0.33999999999999997,0.01,0.03999999999999998,-61.317003,20.93699868,0.0892176599999992
2026-06-08 06:00:00+00:00,0.35,0.37,0.36,0.36,0.01,0.020000000000000018,-61.317003,20.93699868,-1.137122399999999
2026-06-08 06:05:00+00:00,0.37,0.38,0.375,0.375,0.01,0.010000000000000009,-61.317003,20.93699868,-2.0568774450000014
2026-06-08 06:10:00+00:00,0.36,0.38,0.37,0.37,0.01,0.020000000000000018,-61.317003,20.93699868,-1.7502924300000018
2026-06-08 06:15:00+00:00,0.36,0.37,0.365,0.365,0.01,0.010000000000000009,-61.317003,20.93699868,-1.4437074150000022
2026-06-08 06:20:00+00:00,0.36,0.38,0.37,0.37,0.01,0.020000000000000018,-61.317003,20.93699868,-1.7502924300000018
2026-06-08 06:25:00+00:00,0.36,0.38,0.37,0.37,0.01,0.020000000000000018,-61.317003,20.93699868,-1.7502924300000018
2026-06-08 06:30:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-63.906745,21.94699806,-2.337565040000001
2026-06-08 06:35:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-63.906745,21.94699806,-2.337565040000001
2026-06-08 06:40:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-63.906745,21.94699806,-2.337565040000001
2026-06-08 06:45:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-63.906745,21.94699806,-2.337565040000001
2026-06-08 06:50:00+00:00,0.36,0.39,0.375,0.375,0.01,0.030000000000000027,-63.906745,21.94699806,-2.0180313150000018
2026-06-08 06:55:00+00:00,0.36,0.39,0.375,0.375,0.01,0.030000000000000027,-63.906745,21.94699806,-2.0180313150000018
2026-06-08 07:00:00+00:00,0.37,0.4,0.385,0.385,0.01,0.030000000000000027,-73.906745,25.846998059999997,-2.6070987650000035
2026-06-08 07:05:00+00:00,0.37,0.4,0.385,0.385,0.01,0.030000000000000027,-73.906745,25.846998059999997,-2.6070987650000035
2026-06-08 07:10:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:15:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:20:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:25:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:30:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:35:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:40:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:45:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:50:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 07:55:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 08:00:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-71.976745,25.13289806,-2.2182650399999986
2026-06-08 08:05:00+00:00,0.38,0.4,0.39,0.39,0.01,0.020000000000000018,-71.976745,25.13289806,-2.938032490000001
2026-06-08 08:10:00+00:00,0.38,0.4,0.39,0.39,0.01,0.020000000000000018,-71.976745,25.13289806,-2.938032490000001
2026-06-08 08:15:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-61.976744999999994,21.43289806,-2.118265039999997
2026-06-08 08:20:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-61.976744999999994,21.43289806,-2.118265039999997
2026-06-08 08:25:00+00:00,0.37,0.4,0.385,0.385,0.01,0.030000000000000027,-67.10494899999999,23.43289762,-2.4025077449999976
2026-06-08 08:30:00+00:00,0.37,0.4,0.385,0.385,0.01,0.030000000000000027,-67.10494899999999,23.43289762,-2.4025077449999976
2026-06-08 08:35:00+00:00,0.37,0.39,0.38,0.38,0.01,0.020000000000000018,-67.10494899999999,23.43289762,-2.066982999999997
2026-06-08 08:40:00+00:00,0.31,0.36,0.33499999999999996,0.33499999999999996,0.01,0.04999999999999999,-67.10494899999999,23.43289762,0.9527397050000026
2026-06-08 08:45:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 08:50:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 08:55:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:00:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:05:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:10:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:15:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:20:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:25:00+00:00,0.31,0.35,0.32999999999999996,0.32999999999999996,0.01,0.03999999999999998,-67.10494899999999,23.43289762,1.2882644500000033
2026-06-08 09:30:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:35:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:40:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:45:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:50:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-67.10494899999999,23.43289762,1.6237891950000005
2026-06-08 09:55:00+00:00,0.3,0.34,0.32,0.32,0.01,0.040000000000000036,-67.10494899999999,23.43289762,1.9593139400000013
2026-06-08 10:00:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-70.04612399999999,24.43289712,1.6679068200000025
2026-06-08 10:05:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-70.04612399999999,24.43289712,1.6679068200000025
2026-06-08 10:10:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-70.04612399999999,24.43289712,1.6679068200000025
2026-06-08 10:15:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-70.04612399999999,24.43289712,1.6679068200000025
2026-06-08 10:20:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-70.04612399999999,24.43289712,1.6679068200000025
2026-06-08 10:25:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-70.04612399999999,24.43289712,2.3683680600000017
2026-06-08 10:30:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-70.04612399999999,24.43289712,2.3683680600000017
2026-06-08 10:35:00+00:00,0.31,0.34,0.325,0.325,0.01,0.030000000000000027,-70.04612399999999,24.43289712,1.6679068200000025
2026-06-08 10:40:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-70.04612399999999,24.43289712,2.3683680600000017
2026-06-08 10:45:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-70.04612399999999,24.43289712,2.3683680600000017
2026-06-08 10:50:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-70.04612399999999,24.43289712,2.3683680600000017
2026-06-08 10:55:00+00:00,0.3,0.33,0.315,0.315,0.01,0.030000000000000027,-70.04612399999999,24.43289712,2.3683680600000017
2026-06-08 11:00:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:05:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:10:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:15:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:20:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:25:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:30:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:35:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:40:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-70.04612399999999,24.43289712,1.317676200000001
2026-06-08 11:45:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-75.92847499999999,26.43289646,1.376499710000001
2026-06-08 11:50:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-75.92847499999999,26.43289646,1.376499710000001
2026-06-08 11:55:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-75.92847499999999,26.43289646,1.376499710000001
2026-06-08 12:00:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-75.92847499999999,26.43289646,1.376499710000001
2026-06-08 12:05:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-75.92847499999999,26.43289646,1.376499710000001
2026-06-08 12:10:00+00:00,0.32,0.34,0.33,0.33,0.01,0.020000000000000018,-75.92847499999999,26.43289646,1.376499710000001
2026-06-08 12:15:00+00:00,0.36,0.4,0.38,0.38,0.01,0.040000000000000036,-75.92847499999999,26.43289646,-2.419924039999998
2026-06-08 12:20:00+00:00,0.37,0.42,0.395,0.395,0.01,0.04999999999999999,-75.92847499999999,26.43289646,-3.558851165
2026-06-08 12:25:00+00:00,0.38,0.42,0.4,0.4,0.01,0.03999999999999998,-75.92847499999999,26.43289646,-3.9384935399999996
2026-06-08 12:30:00+00:00,0.36,0.4,0.38,0.38,0.01,0.040000000000000036,-75.92847499999999,26.43289646,-2.419924039999998
